Repo,RelativePath,EmDashCount,ExampleLine
"CoCache","docs\advice_bombs\batch_20251014_124554\Actionables.md","18","- [docs\advice_bombs\batch_20251014_124554\.23_Spanky_CoAgent_20251008_225757\Spanky_CoAgent_20251008_225757\notes\GLOSSARY.md L4]: - **DAC**: Dynamic Affordance Control — action-level permissions, revocable mid-run."
"CoCache","docs\advice_bombs\batch_20251014_124554\INDEX.md","210","- [.k_Spanky_CoChallenge_2025-10-14_220233.zip](../../docs/advice_bombs/batch_20251014_124554/.k_Spanky_CoChallenge_2025-10-14_220233.zip) — 5.04 KB — 2025-10-14_220233"
"CoCache","docs\advicebombs\INTENT.md","1","## 2025-10-10 15:10:23 — Seed Phase Intent"
"CoCache","docs\advicebombs\seed-status.md","1","# Seed Handover Log — 2025-10-10 15:06:54"
"CoCache","docs\atlas\INTAKE.md","1","# CoIntake — Tolerant Intake (v0)"
"CoCache","docs\bpoe\ASSET_XREF_SPEC.md","1","# Asset Cross-Reference — Spec (v0.1)"
"CoCache","docs\bpoe\BPOE_CHANGELOG.md","2","_Auto-seeded 20251028_233414Z — capture workflow learnings and guards as they land._"
"CoCache","docs\bpoe\BPOE_LOG.md","1","## 20251026_211631 UTC — from docs\intent\advice\notes\20251025\CoSync_20251026_032506.md"
"CoCache","docs\bpoe\CONTRIBUTING_PREFS.md","11","- [x] PRs required on main — All changes land via PRs; direct pushes blocked."
"CoCache","docs\bpoe\FAST_SEED_BPOE.md","1","# FAST-SEED BPOE — 2025-10-10 15:49:03"
"CoCache","docs\bpoe\Migration_Log.md","3","- 2025-08-24T00:27:23 — Baseline guardrails added."
"CoCache","docs\bpoe\PS7_SESSION_MINIMUMS.md","1","# PS7 Session Minimums — 2025-10-10 15:49:03"
"CoCache","docs\bpoe\SEED_WISDOM.md","1","## 2025-10-10 15:10:23 — BPOE Wisdom (Seed)"
"CoCache","docs\bpoe\SESSION_PLAN_GrandMigration.md","1","# Grand Migration — Session Plan & Checklist"
"CoCache","docs\bpoe\TRUST_POLICY.md","3","- **allow.txt** — domains considered OK (no flag)"
"CoCache","docs\CoSuite\CoCivium\insights\epochs-regimes\20251014_232531\pragmatics.md","2","title: ""Political–Economic Regimes & Falsifiers — Insights Pair"""
"CoCache","docs\CoSuite\CoCivium\insights\epochs-regimes\20251014_232531\README.md","1","# Political–Economic Regimes & Falsifiers — Insights Pair"
"CoCache","docs\CoSuite\CoCivium\insights\epochs-regimes\20251014_232531\theory.md","3","title: ""Political–Economic Regimes & Falsifiers — Insights Pair"""
"CoCache","docs\CoTips\index.md","3","- [PS7 stall: Enter → Ctrl+C → Restart](CoTip-PS7-001.md) — 2025-08-26 16:27:50-04:00"
"CoCache","docs\CoWrapSpec\docs\CoWrap_Spec.md","1","CoWraps capture *semantic intent, inference, conceptual seeds, and impact patterns* from an AI-human session — not instructions, not transcripts, but thought fossils. They allow continuity, wisdom extraction, and multi-agent coevolution even if the original session is lost or the agent changes."
"CoCache","docs\diagrams\HUB_GRAPHICS_INVENTORY.md","1","# CoSuite Graphics Inventory — Hub Index"
"CoCache","docs\governance\CoPrime.md","5","# CoPrime — Session Coordination Role (GIBindex term)"
"CoCache","docs\graphics\HERO.index.md","2","- CoCivium: docs/graphics/diagrams/CoCivium-Overview.mmd — box-and-arrow overview diagram (candidate root README / landing hero)."
"CoCache","docs\HANDOFFS\HANDOFF_2025-10-17T234302.md","6","# CoAgent Handoff — 2025-10-17T234302"
"CoCache","docs\HANDOFFS\HANDOFF_20251016_2017.md","3","# CoWrap Handoff — 20251016_2017 (UTC)"
"CoCache","docs\helpers\heartbeat\README.md","1","# CoBloat Heartbeat — Canonical Emitter"
"CoCache","docs\hp\HP_public.md","7","# CoSuite — Introduction (stub)"
"CoCache","docs\hp\megascroll_legacy.md","25","It is not a work of fiction — though it may dress in story, myth, or symbol to awaken circuitry dulled by formal prose."
"CoCache","docs\index\INTRO.md","1","# CoSuite — Introduction (stub)"
"CoCache","docs\index\README.md","2","- `ASSETS_INDEX.json` — machine-readable index (with `meta.canonical.violet_writer`)"
"CoCache","docs\index\ROADMAP.md","1","# CoSuite — Roadmap (Stub)"
"CoCache","docs\insights\bugs\CoSeedBug_SecretListener.md","2","title: ""CoSeedBug #1 — The Secret Listener"""
"CoCache","docs\intent\advice\archive\2025-10-25T13-28-56_README.md","1","## CoEvo Looping — working rules"
"CoCache","docs\intent\advice\index\advice.index.md","12","- 2025-10-25T13-57-19 — C:\Users\Chris\Documents\GitHub\CoCache\docs\intent\advice\processed\2025-10-25T13-57-19_AdviceBomb_IngestAssessment_v3_20251025_175150.md"
"CoCache","docs\intent\advice\notes\20251025\CoSync_20251026_024421.md","1","# CoSync Checkpoint — 20251026_024421 UTC"
"CoCache","docs\intent\advice\notes\20251025\CoSync_20251026_031829.md","1","# CoSync — 20251026_031829 UTC"
"CoCache","docs\intent\advice\notes\20251025\CoSync_20251026_032506.md","1","# CoSync — 20251026_032506 UTC"
"CoCache","docs\intent\advice\notes\20251025\README.md","6","# AdviceBomb — Contributors & Digital Halos (v0.1)"
"CoCache","docs\intent\advice\notes\20251026\CoSync_20251026_144902.md","1","# CoSync — 20251026_144902 UTC"
"CoCache","docs\intent\advice\notes\20251026\SESSION_HANDOFF_20251026_170851.md","1","# Session Handoff — 20251026_170851 UTC"
"CoCache","docs\intent\advice\notes\20251028\CoSync_20251028_185330Z.md","1","- Core PR status: #129 — OPEN; Checks green? **YES**"
"CoCache","docs\intent\advice\notes\20251028\CoSync_20251028_191348Z.md","1","# CoSync Patch (megascroller+receipts) — 20251028_191348Z"
"CoCache","docs\intent\advice\notes\20251028\CoSync_20251028-224627Z.md","1","# CoSync note — Compass & Contributors"
"CoCache","docs\intent\advice\notes\20251029\CoPrime_Handoff_Compass_20251029-000836Z.md","1","# CoPrime Handoff — Compass & Contributor CoSync"
"CoCache","docs\intent\advice\notes\20251029\CoSync_20251029-182512Z.md","1","# CoSync — Outreach AdviceBomb inbox drop"
"CoCache","docs\intent\advice\notes\20251029\CoSync_OutreachCollateralSeed_20251029-192649Z.md","3","# CoSync — Outreach Collateral Seed (handoff to CoPrime)"
"CoCache","docs\intent\advice\notes\20251031\CoSync_20251031-061653Z.md","1","# CoSync — RepoZipper Mirror Receipts"
"CoCache","docs\intent\advice\notes\20251102\CoSync_20251102-160209Z.md","1","# CoSync — Edge-Control for AI on GitHub"
"CoCache","docs\intent\advice\notes\20251102\CoSync_20251102T213413Z.md","7","- CoSteward #57 — Do-Receipt violet echo + persistence"
"CoCache","docs\intent\advice\notes\20251102\CoSync_AdviceBomb_BloatMitigation_v2_20251102-175311Z.md","1","# CoSync — Bloat Mitigation v2"
"CoCache","docs\intent\advice\notes\20251102\CoSync_Handoff_EdgeControl_20251102.md","4","# CoSync — Handoff: Edge-Control + Inbox-Review AdviceBombs"
"CoCache","docs\intent\advice\notes\20251102\CoWrap_20251102-171645Z.md","1","# CoWrap — GitHub EdgeControl Beacon"
"CoCache","docs\intent\advice\notes\20251103\CoSync_20251103-061348Z.md","2","# CoSync — GIB rails rollout"
"CoCache","docs\intent\advice\notes\20251104\CoSync_20251104-205656Z.md","1","# CoSync — Index + Canon Receipts"
"CoCache","docs\intent\advice\notes\20251105\CoArena_Takeover_20251105_223947Z.md","1","# CoArena MVP — Takeover (20251105_223947Z)"
"CoCache","docs\intent\advice\notes\20251105\CoSync_20251105-061317Z.md","1","# CoSync — Orchestration Seed (20251105-061317Z)"
"CoCache","docs\intent\advice\notes\20251105\CoSync_20251105-212757Z.md","1","# CoSync — CoMega checkpoint (11/05/2025 16:27:57.ToUniversalTime().ToString('u') UTC)"
"CoCache","docs\intent\advice\notes\20251105\CoSync_20251105-215010Z.md","1","# CoSync — CoMega checkpoint (11/05/2025 16:50:10.ToUniversalTime().ToString('u') UTC)"
"CoCache","docs\intent\advice\notes\20251105\CoSync_Terminate_ThisSession_20251105_221151Z.md","1","# CoSync — Terminate: CoAgent CI unblock & Violet ingest (20251105_221151Z)"
"CoCache","docs\intent\advice\notes\20251106\CoSync_20251106_205841Z.md","2","# CoSync — Waves realign (W1) — 20251106_205841Z"
"CoCache","docs\intent\advice\notes\20251106\CoSync_20251106_231311Z.md","2","# CoSync — MegaWave Consumer (W1) — 20251106_231311Z"
"CoCache","docs\intent\advice\notes\20251107\CoSync_20251107_044345Z.md","4","# CoSync — Sluff sweep + CI guard (20251107_044345Z)"
"CoCache","docs\intent\advice\notes\20251107\CoSync_20251107_194144Z.md","1","# CoSync — Close-out (20251107_194144Z)"
"CoCache","docs\intent\advice\notes\20251107\CoSync_20251107-064030Z.md","1","# CoSync — MegaWave shipped (20251107-064030Z)"
"CoCache","docs\intent\advice\notes\20251107\CoSync_20251107T152823Z.md","1","# CoSync — MegaWave verify + INBOX_LOG normalization (20251107T152823Z)"
"CoCache","docs\intent\advice\notes\20251107\CoSync_Dispatcher_Run_20251107-044008Z.md","1","# CoSync — Dispatcher run (20251107-044008Z)"
"CoCache","docs\intent\advice\notes\20251108\CoSync_20251108T152854Z_Evolution_RC1.md","2","# CoSync Note — Evolution AdviceBomb (RC1) (UTC 20251108-151928Z)"
"CoCache","docs\intent\advice\notes\20251108\CoSync_20251108T155057Z.md","1","# CoSync — CoArena resume (20251108T155057Z)"
"CoCache","docs\intent\advice\notes\20251109\CoSync_20251109_230652Z.md","2","# CoSync — 20251109_230652Z"
"CoCache","docs\intent\advice\notes\20251109\CoSync_20251109T144923Z.md","1","# CoSync — MegaWave gh-rz v0.2.6 (20251109T144923Z)"
"CoCache","docs\intent\advice\notes\20251110\CoSync_20251111T024445Z.md","1","# CoSync — MegaWave gh-rz hardening (20251111T024445Z)"
"CoCache","docs\intent\advice\notes\20251111\CoSync_20251111T052612Z.md","1","# CoSync — gh-rz v0.2.7d close-out (20251111T052612Z)"
"CoCache","docs\intent\advice\notes\20251111\CoSync_20251111T055628Z.md","1","# CoSync Bus — Onboarding friction + actions for CoPrime (Co1)"
"CoCache","docs\intent\advice\notes\20251111\CoSync_20251112T044909Z.md","1","# CoSync Bus — Fix & PR receipts"
"CoCache","docs\intent\advice\notes\20251112\CoSync_20251112T094140Z.md","1","# CoSync — Megascroller Prep"
"CoCache","docs\intent\advice\notes\20251112\CoSync_20251112T120619Z.md","1","# CoSync — RepoZipper Starter ship (20251112T120619Z)"
"CoCache","docs\intent\advice\notes\20251112\CoSync_20251112T120728Z.md","1","# CoSync tail — CoPrime Megascroller Prep"
"CoCache","docs\intent\advice\notes\20251112\CoSync_20251112T121103Z.md","1","# CoSync Receipt — MegaWave Verify"
"CoCache","docs\intent\advice\notes\20251112\CoSync_20251112T170838Z.md","1","# CoSync — inbox-guard evolution (20251112T170838Z)"
"CoCache","docs\intent\advice\notes\20251112\CoSync_20251112T171154Z.md","1","# CoSync Receipt — SecretListener++ seed"
"CoCache","docs\intent\advice\notes\20251112\CoSync_20251112TH125636Z.md","1","# CoSync Note — 20251112TH125636Z"
"CoCache","docs\intent\advice\notes\20251112\SESSION_PLAN.md","4","# SESSION PLAN — (auto-created)"
"CoCache","docs\intent\advice\notes\20251112\Session_Pulse_MilwaukeeEnigma_CoSeedBug1.md","1","# 🩺 Pulse: CoSeed Bug #1 — Milwaukee Enigma"
"CoCache","docs\intent\advice\notes\20251113\CoPrime-CoStatus-Advice_.md","1","# CoPrime Advice: CoStatus Line — minimal landing"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251113T185911Z.md","1","# CoSync — MegWave A closed"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251113T195418Z.md","1","# CoSync — Phase B started (CoAgent prototype)"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251113T202447Z.md","1","# CoSync — Phase B / MW1 shipped"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251113T211546Z.md","1","# CoSync — Phase B / MW3 shipped"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251113T213528Z.md","1","# CoSync — Phase B / MW5 shipped"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251113T214620Z.md","1","# CoSync — Phase B / MW6 shipped"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251113T220203Z.md","1","# CoSync — MW6.1 micro-patch"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251113T233924Z.md","1","# CoSync — MW7 shipped"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251113T235030Z.md","1","# CoSync — PR #385 merged (20251113T235030Z)"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251114T012007Z.md","1","# CoSync — CoStatus advice landed"
"CoCache","docs\intent\advice\notes\20251113\CoSync_20251114T032929Z.md","5","# CoSync — Products Hub + RepoZipper release (20251114T032929Z)"
"CoCache","docs\intent\advice\notes\20251114\CoSync_20251114T014635Z.md","1","# CoSync — MW7 verification"
"CoCache","docs\intent\advice\notes\20251114\CoSync_20251114T032748Z.md","2","# CoSync — MW7 complete"
"CoCache","docs\intent\advice\notes\20251114\CoSync_20251114T040739Z.md","1","# CoSync — inbox rebase advice shipped"
"CoCache","docs\intent\advice\notes\20251114\CoSync_20251114T042146Z.md","5","# CoSync — MW8.2 megazips (BPOE-aligned)"
"CoCache","docs\intent\advice\notes\20251114\CoSync_20251114T044820Z.md","1","# CoSync — MW8.2 AdviceBomb verified on main"
"CoCache","docs\intent\advice\notes\20251114\CoSync_Verification_20251114T182145Z.md","13","# CoSync — All-session verification"
"CoCache","docs\intent\advice\notes\20251115\CoSync_20251115T010540Z.md","1","# CoSync — MegaWave_CoSync_v0_2_20251115T010540Z"
"CoCache","docs\intent\advice\notes\20251116\CoSync_20251116T051019Z.md","1","# CoSync — rickballard/CoSteward"
"CoCache","docs\intent\advice\notes\20251116\CoSync_Close_20251116T080449Z.md","1","# Trial Proposal — Session Close"
"CoCache","docs\intent\advice\notes\20251116\CoSync_Close_20251119T185602Z.md","1","# Trial Proposal — MW-0 Close"
"CoCache","docs\intent\advice\processed\2025-10-25T13-28-56_AI_BEACON_STRATEGY_v6.md","1","(This is the full content from canvas v6 — summarized in earlier sessions)"
"CoCache","docs\intent\advice\processed\2025-10-25T13-28-56_README.md","1","## CoEvo Looping — working rules"
"CoCache","docs\intent\advice\processed\2025-10-25T13-40-42_README.md","1","> **FOR AUTOMATED SESSIONS — REQUIRED**"
"CoCache","docs\intent\advice\processed\2025-10-25T14-22-26_README.md","1","> **FOR AUTOMATED SESSIONS — REQUIRED**"
"CoCache","docs\intent\session\TrialProposal\SESSION_PLAN.md","1","# Trial Proposal — Session Plan (MegaWave-enabled)"
"CoCache","docs\intent\sessions\SESSION_PLAN_20251105_005711Z.md","1","# CoPrime Session Plan — bootstrap"
"CoCache","docs\intent\COSYNC_GAPS.md","1","# CoSync Validation — Gaps"
"CoCache","docs\intent\INTENT_CHECKLIST.md","7","- [ ] (38) #126 — schemas + render-diff + org drift-scan wired ([P1])"
"CoCache","docs\intent\SESSION_PLAN_20251025_0150.md","2","# CoSuite Systematization & CoAgent Productization — Session Plan (Frozen Snapshot)"
"CoCache","docs\megascrolls\Cognocarta-Consenti\sections\000_intro.md","1","# Cognocarta: Consenti — Orientation"
"CoCache","docs\megascrolls\CoTheory\sections\000_intro.md","1","# CoTheory — Orientation"
"CoCache","docs\megascrolls\Cognocarta-Consenti.md","2","# Cognocarta: Consenti — Orientation"
"CoCache","docs\megascrolls\CoTheory.md","2","# CoTheory — Orientation"
"CoCache","docs\ops\bpoe\BPOE_Fallbacks.md","1","# BPOE — Fallbacks (Try-Order, Receipts, Postmortems)"
"CoCache","docs\ops\bpoe\BPOE_OnePaste_MegWave.md","1","# BPOE — One-Paste by Default (MegWave)"
"CoCache","docs\ops\bpoe\BPOE_SeedStage_GodMode.md","1","# BPOE — Seed Stage (Admin God-Mode, Merge-to-Main)"
"CoCache","docs\ops\bpoe\README.md","7","# BPOE — Best Practice of Everything"
"CoCache","docs\ops\sluff\20251106\SluffSweep_20251106_235229Z.md","1","# Sluff Sweep — Downloads AdviceBomb cleanup (20251106_235229Z)"
"CoCache","docs\ops\sluff\20251106\SluﬀSweep_20251106_235229Z.md","1","# Sluff Sweep — Downloads AdviceBomb cleanup (20251106_235229Z)"
"CoCache","docs\plans\MASTER_PLAN.md","8","- **CoCache** — planning, intake, indices, BPOE, CI status (OE/Trust)."
"CoCache","docs\roundups\Roundup_20251017_110528.md","1","# Roundup Report — 20251017_110528 (UTC)"
"CoCache","docs\systemization\PLAN_coprime_governance.md","1","## Appendix — Handoff template (also written to `docs/intent/advice/notes/YYYYMMDD/SESSION_HANDOFF_<UTCSTAMP>.md`)"
"CoCache","docs\systemization\PLAN_cosuite_tooling.md","1","# CoSuite Tooling Systemization — Execution Plan (20251026_155449 UTC)"
"CoCache","docs\ux\CoPatience.md","1","# CoPatience — “second dots” patience row"
"CoCache","docs\wisdom\advicebombs\2025-09-15_advicebomb-thread-integration.md","2","# 💣 AdviceBomb — [2025-09-15] — Thread Integration and Repo Wisdom Flow"
"CoCache","docs\ADVICE.md","3","* **Desktop_Roundup_20251017_110528** — [card](advice-bombs/extracted/Desktop_Roundup_20251017_110528/README.md) • sha256: C4CC1B77B2F0…"
"CoCache","docs\bpoe-status.md","1","**Compromised?**: Y (AutoLimitBanner)  — 2025-09-18 19:23:05-04:00"
"CoCache","docs\BPOE.md","1","# BPOE — Best Possible Operational Experience"
"CoCache","docs\CONSOLE.md","1","- **Latest roundup:** # Roundup Report — 20251017_110528 (UTC)"
"CoCache","docs\DIAGRAM_BRIEFS.md","2","## Partner ecosystem — intro → deal"
"CoCache","docs\DIVERSION_LOG.md","6","* [2025-08-26 18:24:12-04:00] DIV-006 — Fix branch protection/required checks so asset-only PRs can merge (PR-labeler, yamllint)."
"CoCache","docs\METRICS_INDEX.md","68","- actionlint — .github/workflows/actionlint.yml"
"CoCache","docs\STALE_TRACKERS.md","1","- **git.sanity.inseed** — missing log (last: )"
"CoCache","GrandReset\AdviceBombs\README.md","1","# Grand Reset — AdviceBombs used"
"CoCache","GrandReset\intake\repo_inventory.template.md","1","# Repo Inventory — Template"
"CoCache","GrandReset\intake\session_intake.template.md","1","# Session Intake — Template"
